lonnrot_id	teos_wikidata_id	teos_nimi	tekija_etunimi	tekija_sukunimi	pseudonyymi	tekija_wikidata_id	vuosi	kokoteksti_linkki	genre	kokoomateoksen nimi (jos ei alkuperäinen julkaisu)	Alunperin kokoomateoksessa
9	na	Jutelmia läheltä ja kaukaa 1	Pietari	Hannikainen		Q5787987	1882	http://www.lonnrot.net/kirjat/0009.zip	romaani		
12	na	Jutelmia läheltä ja kaukaa 2	Pietari	Hannikainen		Q5787987	1884	http://www.lonnrot.net/kirjat/0012.zip	romaani		
10	Q1219475	Seitsemän veljestä	Aleksis	Kivi		Q216904	1870	http://www.lonnrot.net/kirjat/0010.zip	romaani		
13	na	Purjehtijat	Uuno	Kailas		Q2915529	1925	http://www.lonnrot.net/kirjat/0013.zip	lyriikka		
14	na	Lehtolapsi	Kasimir	Leino		Q5945346	1905	http://www.lonnrot.net/kirjat/0014.zip	draama		
15	Q18679627	Uni ja kuolema	Uuno	Kailas		Q2915529	1931	http://www.lonnrot.net/kirjat/0015.zip	lyriikka		
20	na	Kansanlauluja	Elias	Lönnrot		Q153159	1909	http://www.lonnrot.net/kirjat/0020.zip	lyriikka		
21	na	Lohilastuja ja kalakaskuja	Juhani	Aho		Q348623	1921	http://www.lonnrot.net/kirjat/0021.zip	novelleja		
22	na	Runoelmia	Paavo	Cajander		Q2483823	1914	http://www.lonnrot.net/kirjat/0022.zip	lyriikka		
25	na	Samuel Cröell	Arvid	Järnefelt		Q717186	1899	http://www.lonnrot.net/kirjat/0025.zip	draama		
26	Q11865273	Isänmaa	Arvid	Järnefelt		Q717186	1893	http://www.lonnrot.net/kirjat/0026.zip	romaani		
27	na	Siihen aikaan kun isä lampun osti	Juhani	Aho		Q348623	1883	http://www.lonnrot.net/kirjat/0027.zip	novelleja	Ensimmäiset novellit	
28	na	Hellmannin herra, Esimerkin vuoksi	Juhani	Aho		Q348623	1886	http://www.lonnrot.net/kirjat/0028.zip	novelleja	Hellmannin herra, Esimerkin vuoksi, Maailman murjoma	
29	na	Huutolaiset	Theodolinda	Hahnsson		Q1544350	1887	http://www.lonnrot.net/kirjat/0029.zip	romaani		
32	na	Äärimmäisessä talossa	Matti	Kurikka		Q6791696	1899	http://www.lonnrot.net/kirjat/0032.zip	romaani		
33	na	Tapani Löfvingin seikkailut Isonvihan aikana hänen oman päiväkirjansa pohjalla	Kyösti	Wilkuna		Q6242329	1911–1912	http://www.lonnrot.net/kirjat/0033.zip	romaani		
34	na	Helsinkiin	Aho	Juhani		Q348623	1889	http://www.lonnrot.net/kirjat/0034.zip	romaani		
38	na	Ristiaallokossa	Kasimir	Leino		Q5945346	1890	http://www.lonnrot.net/kirjat/0038.zip	romaani		
39	na	Tuuli ja tähkä ynnä muita runoja	Uuno	Kailas		Q2915529	1922	http://www.lonnrot.net/kirjat/0039.zip	lyriikka		
16	na	Maaliskuun lauluja	Eino	Leino		Q780727	1896	http://www.lonnrot.net/kirjat/0016.zip	lyriikka	Kootut teokset I	
16	na	Tarina suuresta tammesta y.m. runoja	Eino	Leino		Q780727	1896	http://www.lonnrot.net/kirjat/0016.zip	lyriikka	Kootut teokset I	
16	na	Yökehrääjä	Eino	Leino		Q780727	1897	http://www.lonnrot.net/kirjat/0016.zip	lyriikka	Kootut teokset I	
16	Q20916875	Sata ja yksi laulua	Eino	Leino		Q780727	1898	http://www.lonnrot.net/kirjat/0016.zip	lyriikka	Kootut teokset I	
16	na	Ajan aalloilta	Eino	Leino		Q780727	1899	http://www.lonnrot.net/kirjat/0016.zip	lyriikka	Kootut teokset I	
17	Q20916665	Hiihtäjän virsiä	Eino	Leino		Q780727	1900	http://www.lonnrot.net/kirjat/0017.zip	lyriikka	Kootut teokset II	
17	Q11889237	Pyhä kevät	Eino	Leino		Q780727	1901	http://www.lonnrot.net/kirjat/0017.zip	lyriikka	Kootut teokset II	
17	na	Kangastuksia	Eino	Leino		Q780727	1902	http://www.lonnrot.net/kirjat/0017.zip	lyriikka	Kootut teokset II	
17	Q20916940	Talvi-yö	Eino	Leino		Q780727	1905	http://www.lonnrot.net/kirjat/0017.zip	lyriikka	Kootut teokset II	
17	na	Halla	Eino	Leino		Q780727	1908	http://www.lonnrot.net/kirjat/0017.zip	lyriikka	Kootut teokset II	
17	na	Tähtitarha	Eino	Leino		Q780727	1912	http://www.lonnrot.net/kirjat/0017.zip	lyriikka	Kootut teokset II	
18	na	Painuva päivä	Eino	Leino		Q780727	1914	http://www.lonnrot.net/kirjat/0018.zip	lyriikka	Kootut teokset III	
18	na	Elämän koreus	Eino	Leino		Q780727	1915	http://www.lonnrot.net/kirjat/0018.zip	lyriikka	Kootut teokset III	
18	na	Leirivalkeat	Eino	Leino		Q780727	1917	http://www.lonnrot.net/kirjat/0018.zip	lyriikka	Kootut teokset III	
18	na	Ajatar. Tietovirsiä.	Eino	Leino		Q780727	1920	http://www.lonnrot.net/kirjat/0018.zip	lyriikka	Kootut teokset III	
18	na	Syreenien kukkiessa	Eino	Leino		Q780727	1920	http://www.lonnrot.net/kirjat/0018.zip	lyriikka	Kootut teokset III	
18	na	Shemeikan murhe. Uusia runoja.	Eino	Leino		Q780727	1924	http://www.lonnrot.net/kirjat/0018.zip	lyriikka	Kootut teokset III	
36	 na	Kivesjärveläiset. Kertova runoelma.	Eino	Leino		Q780727	1901	http://www.lonnrot.net/kirjat/0036.zip	lyriikka	Kootut teokset III	
36	Q54076542	Helkavirsiä	Eino	Leino		Q780727	1903	http://www.lonnrot.net/kirjat/0036.zip	lyriikka	Kootut teokset IV	
36	 na	Bellerophon. Runotarina.	Eino	Leino		Q780727	1919	http://www.lonnrot.net/kirjat/0036.zip	lyriikka	Kootut teokset IV	
36	Q18679229	Juhana herttuan ja Katharina Jagellonican lauluja.	Eino	Leino		Q780727	1919	http://www.lonnrot.net/kirjat/0036.zip	lyriikka	Kootut teokset IV	
37	na	Kodin kukka ja uhrikuusi, runotarina.	Eino	Leino		Q780727	1920	http://www.lonnrot.net/kirjat/0037.zip	lyriikka	Kootut teokset V	
37	na	Vanha pappi, kertomaruno.	Eino	Leino		Q780727	1921	http://www.lonnrot.net/kirjat/0037.zip	lyriikka	Kootut teokset V	
37	na	Pajarin poika. Karjalaisia kansantaruja	Eino	Leino		Q780727	1922	http://www.lonnrot.net/kirjat/0037.zip	lyriikka	Kootut teokset V	
37	na	Puolan paanit. Karjalaisia kansantaruja	Eino	Leino		Q780727	1922	http://www.lonnrot.net/kirjat/0037.zip	lyriikka	Kootut teokset V	
37	Q20916977	Tuonelan joutsen, näytelmäruno.	Eino	Leino		Q780727	1898	http://www.lonnrot.net/kirjat/0037.zip	lyriikka	Kootut teokset V	
37	na	Sota valosta	Eino	Leino		Q780727	1900	http://www.lonnrot.net/kirjat/0037.zip	draama	Kootut teokset V	
37	na	Johan Wilhelm	Eino	Leino		Q780727	1900	http://www.lonnrot.net/kirjat/0037.zip	draama	Kootut teokset V	
40	na	Väinämöisen kosinta, Hiiden miekka, Pentti Pääkkönen, Lydian kuningas, Meiram (Naamioita I).	Eino	Leino		Q780727	1905	http://www.lonnrot.net/kirjat/0040.zip	draama	Kootut teokset VI	
40	na	Melankolia, Lalli, Niniven lapset (Naamioita II)	Eino	Leino		Q780727	1907	http://www.lonnrot.net/kirjat/0040.zip	draama	Kootut teokset VI	
40	na	Maunu Tavast	Eino	Leino		Q780727	1908	http://www.lonnrot.net/kirjat/0040.zip	draama	Kootut teokset VI	
40	na	Simo Hurtta	Eino	Leino		Q780727	1908	http://www.lonnrot.net/kirjat/0040.zip	draama	Kootut teokset VI	
41	na	Ritari Klaus	Eino	Leino		Q780727	1908	http://www.lonnrot.net/kirjat/0041.zip	draama	Kootut teokset VII	
41	na	Alkibiades	Eino	Leino		Q780727	1909	http://www.lonnrot.net/kirjat/0041.zip	draama	Kootut teokset VII	
41	na	Carinus	Eino	Leino		Q780727	1909	http://www.lonnrot.net/kirjat/0041.zip	draama	Kootut teokset VII	
41	na	Tuomas piispa	Eino	Leino		Q780727	1909	http://www.lonnrot.net/kirjat/0041.zip	draama	Kootut teokset VII	
41	na	Tarquinus Superbus	Eino	Leino		Q780727	1909	http://www.lonnrot.net/kirjat/0041.zip	draama	Kootut teokset VII	
42	na	Ihmekös tuo!	Matti	Kurikka		Q6791696	1885	http://www.lonnrot.net/kirjat/0042.zip	romaani		
43	na	Viimeinen ponnistus	Matti	Kurikka		Q6791696	1885	http://www.lonnrot.net/kirjat/0043.zip	romaani		
44	na	Hiljaisuudessa: kokoelma kertomuksia ja näytelmiä	Matti	Kurikka		Q6791696	1913	http://www.lonnrot.net/kirjat/0044.zip	novelleja		
45	na	Shakkipeli	Eino	Leino		Q780727	1909	http://www.lonnrot.net/kirjat/0045.zip	draama	Kootut teokset VIII	
45	na	Kirkon vihollinen, Maan parhaat, Ilotulitus (Naamioita IV)	Eino	Leino		Q780727	1911	http://www.lonnrot.net/kirjat/0045.zip	draama	Kootut teokset VIII	
45	na	Karjalan kuningas, runonäytelmä	Eino	Leino		Q780727	1917	http://www.lonnrot.net/kirjat/0045.zip	draama	Kootut teokset VIII	
45	na	Päiväperhoja. Pieniä tarinoita	Eino	Leino		Q780727	1903	http://www.lonnrot.net/kirjat/0045.zip	novelleja	Kootut teokset VIII	
46	Q18679228	Juha	Juhani	Aho		Q348623	1911	http://www.lonnrot.net/kirjat/0046.zip	romaani		
47	Q7296258	Rautatie	Juhani	Aho		Q348623	1884	http://www.lonnrot.net/kirjat/0047.zip	romaani		
48	na	Päivä Helsingissä. Pilakuva	Eino	Leino		Q780727	1905	http://www.lonnrot.net/kirjat/0048.zip	romaani	Kootut teokset IX	
48	Q18679610	Tuomas Vitikka	Eino	Leino		Q780727	1906	http://www.lonnrot.net/kirjat/0048.zip	romaani	Kootut teokset IX	
48	na	Jaana Rönty	Eino	Leino		Q780727	1907	http://www.lonnrot.net/kirjat/0048.zip	romaani	Kootut teokset IX	
50	na	Olli Suurpää	Eino	Leino		Q780727	1908	http://www.lonnrot.net/kirjat/0050.zip	romaani	Kootut teokset X	
50	na	Nuori nainen. Neljä kertomusta	Eino	Leino		Q780727	1910	http://www.lonnrot.net/kirjat/0050.zip	romaani	Kootut teokset X	
50	na	Työn orja	Eino	Leino		Q780727	1911	http://www.lonnrot.net/kirjat/0050.zip	romaani	Kootut teokset X	
51	na	Totta ja leikkiä	Aino 	Malmberg		Q4697461	1903	http://www.lonnrot.net/kirjat/0051.zip	romaani		
55	na	Elämän meri	Arvid	Järnefelt		Q717186	1904	http://www.lonnrot.net/kirjat/0055.zip	novelleja		
56	na	Sodan uhatessa	Theodolinda	Hahnsson		Q1544350	1888	http://www.lonnrot.net/kirjat/0056.zip	romaani		
57	na	Rahan orja	Eino	Leino		Q780727	1912	http://www.lonnrot.net/kirjat/0057.zip	romaani	Kootut teokset XI	
57	na	Naisen orja	Eino	Leino		Q780727	1913	http://www.lonnrot.net/kirjat/0057.zip	romaani	Kootut teokset XI	
57	na	Onnen orja	Eino	Leino		Q780727	1913	http://www.lonnrot.net/kirjat/0057.zip	romaani	Kootut teokset XI	
58	na	25 vuotta	Kasimir	Leino		Q5945346	1908	http://www.lonnrot.net/kirjat/0058.zip	romaani	Kootut teokset XI	
59	na	Maaemon lapsia	Arvid	Järnefelt		Q717186	1905	http://www.lonnrot.net/kirjat/0059.zip	romaani	Kootut teokset XI	
60	na	Seikkailijatar. Venäläinen kertomus	Eino	Leino		Q780727	1913	http://www.lonnrot.net/kirjat/0060.zip	romaani	Kootut teokset XI	
60	na	Mesikämmen. Joulutarina vanhoille ja nuorill	Eino	Leino		Q780727	1914	http://www.lonnrot.net/kirjat/0060.zip	romaani	Kootut teokset XI	
60	na	Pankkiherroja. Kuvaus nykyaikaisesta suomalaisesta liike-elämästä	Eino	Leino		Q780727	1914	http://www.lonnrot.net/kirjat/0060.zip	romaani	Kootut teokset XI	
60	na	Paavo Kontio. Lakitieteen tohtori	Eino	Leino		Q780727	1915	http://www.lonnrot.net/kirjat/0060.zip	romaani	Kootut teokset XI	
61	Q23754971	Agnes	Minna	Canth		Q298027	1892/1911	http://www.lonnrot.net/kirjat/0061.zip	novelli		
62	Q559039, na	Anna Liisa, Kotoa pois	Minna	Canth		Q298027	1895	http://www.lonnrot.net/kirjat/0062.zip	draama		
63	Q17380526	Hanna	Minna	Canth		Q298027	1886	http://www.lonnrot.net/kirjat/0063.zip	romaani		
64	 na	Margareta	Aleksis	Kivi		Q216904	1871	http://www.lonnrot.net/kirjat/0064.zip	draama		
65	Q65560884	Työmiehen vaimo	Minna	Canth		Q298027	1885	http://www.lonnrot.net/kirjat/0065.zip	draama		
66	na	Orjan oppi	Arvid	Järnefelt		Q717186	1902	http://www.lonnrot.net/kirjat/0066.zip	draama		
68	na	Musti. Eläintarina	Eino	Leino		Q780727	1916	http://www.lonnrot.net/kirjat/0068.zip	faabeli	Kootut teokset XII	
